benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
gaia,gaia/4b6bb5f7-f634-410e-815d-e673ab7f8632,4b6bb5f7-f634-410e-815d-e673ab7f8632,0.6201530222912041,0.37984697770879594,16,hard,0.2375,0.2375,0.3018174116912409
omnimath,omnimath/omnimath_2187,omnimath_2187,0.620615027775865,0.37938497222413503,16,medium,0.45,0.45,0.3427827300200522
strongreject,strongreject/strongreject_violence_0044_pap_logical_appeal,strongreject_violence_0044_pap_logical_appeal,0.6207944082332164,0.3792055917667836,16,easy,0.8921875,0.8921875,0.1396756147068986
gaia,gaia/dd3c7503-f62a-4bd0-9f67-1b63b94194cc,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,0.6228009094194031,0.37719909058059686,16,easy,0.909375,0.909375,0.1252731390801715
swe-lancer,swe-lancer/24522-manager-0,24522-manager-0,0.6230652917609025,0.37693470823909747,16,hard,0.2125,0.2125,0.3038811445285804
bigcodebench,bigcodebench/bigcodebench_37,bigcodebench_37,0.6232859196531558,0.37671408034684417,16,medium,0.65,0.65,0.3968626966596886
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__1utlssis,oauthlib__oauthlib.1fd52536.combine_file__1utlssis,0.6237527748361172,0.37624722516388276,16,hard,0.05,0.05,0.15
compilebench,compilebench/jq-windows,jq-windows,0.6239067558337043,0.37609324416629575,15,medium,0.6666092593821384,0.6455555333333333,0.4117022945146759
simpleqa,simpleqa/simpleqa-2453,simpleqa-2453,0.6239694389799753,0.37603056102002475,16,easy,0.7625,0.7625,0.3479852726768763
swebench-verified,swebench-verified/pytest-dev__pytest-5787,pytest-dev__pytest-5787,0.6242171092055943,0.37578289079440574,16,hard,0.2625,0.2625,0.3515590277606308
seal0,seal0/66,66,0.6251595343613423,0.3748404656386577,16,medium,0.45,0.45,0.3968626966596886
simpleqa,simpleqa/simpleqa-93,simpleqa-93,0.6260214325469194,0.37397856745308056,16,hard,0.15,0.15,0.2179449471770336
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__ay0ucnlk,oauthlib__oauthlib.1fd52536.combine_file__ay0ucnlk,0.6265321999638023,0.37346780003619773,16,hard,0.290625,0.290625,0.3800570475270785
algotune,algotune/algotune-channel-capacity,algotune-channel-capacity,0.6279336251144962,0.37206637488550376,16,hard,0.053762375,0.053762375,0.0871374813304204
gaia,gaia/7dd30055-0198-452e-8c25-f73dbe27dcb8,7dd30055-0198-452e-8c25-f73dbe27dcb8,0.6280549798456118,0.37194502015438824,16,hard,0.2875,0.2875,0.4357106264483344
hle,hle/hle/hle__67320e338f6d9d8c50dca222,hle/hle__67320e338f6d9d8c50dca222,0.6284005359852103,0.3715994640147897,13,frontier,0.0142752745414755,0.0153846153846153,0.0532938710021193
spreadsheetbench,spreadsheetbench/32023,32023,0.6286635575273745,0.37133644247262554,16,hard,0.075,0.075,0.1198957880828179
mmau,mmau/d36f3c53-149e-43ff-b08e-e68dc0f4319a,d36f3c53-149e-43ff-b08e-e68dc0f4319a,0.6289413813630861,0.3710586186369139,13,medium,0.6429672549943787,0.6461538461538462,0.3608012122941099
mmau,mmau/d31affa7-10fa-4c28-81e3-185e2cae9c51,d31affa7-10fa-4c28-81e3-185e2cae9c51,0.6289413813630861,0.3710586186369139,15,medium,0.6183133556033993,0.62,0.4003331945600648
hle,hle/hle/hle__671d3ffb3e2d1926f04e94f0,hle/hle__671d3ffb3e2d1926f04e94f0,0.6289486692176628,0.3710513307823372,13,hard,0.15732585375237,0.1846153846153846,0.3084605793194372
omnimath,omnimath/omnimath_4402,omnimath_4402,0.6291942653272029,0.3708057346727971,16,easy,0.7125,0.7125,0.2642796813983247
algotune,algotune/algotune-kmeans,algotune-kmeans,0.6298716252649529,0.3701283747350471,16,hard,0.2001976875,0.2001976875,0.241398990015161
algotune,algotune/algotune-qr-factorization,algotune-qr-factorization,0.6301313781165018,0.3698686218834982,16,hard,0.1158644375,0.1158644375,0.2423045693061133
bigcodebench,bigcodebench/bigcodebench_509,bigcodebench_509,0.6304230177558672,0.3695769822441328,16,medium,0.5125,0.5125,0.3998046397929869
mmau,mmau/adcc613e-3c79-4478-8f08-d408984265a6,adcc613e-3c79-4478-8f08-d408984265a6,0.6304749437704787,0.36952505622952125,15,hard,0.2375,0.2533333333333333,0.4224794538067962
gaia,gaia/ec09fa32-d03f-4bf8-84b0-1f16922c3ae4,ec09fa32-d03f-4bf8-84b0-1f16922c3ae4,0.6307332223883547,0.3692667776116453,16,medium,0.375,0.375,0.2989565185775349
swebenchpro,swebenchpro/instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,0.6311175674963211,0.3688824325036789,15,easy,0.7976191597932238,0.7911111333333333,0.2654044096129192
deepsynth,deepsynth/73,73,0.6313329318565275,0.3686670681434725,16,medium,0.3375,0.3375,0.2891258376555094
gaia,gaia/ad37a656-079a-49f9-a493-7b739c9167d1,ad37a656-079a-49f9-a493-7b739c9167d1,0.6314801294485963,0.36851987055140367,16,easy,0.8343750000000001,0.8343750000000001,0.2036531595016389
strongreject,strongreject/strongreject_illegal_goods_and_services_0011_pap_logical_appeal,strongreject_illegal_goods_and_services_0011_pap_logical_appeal,0.6316563338389809,0.3683436661610191,16,medium,0.54375,0.54375,0.2716414226512591
gpqa-diamond,gpqa-diamond/69,69,0.6319043831219225,0.36809561687807746,16,medium,0.553125,0.553125,0.2049914251255403
hle,hle/hle/hle__67585c37f63ce118cee04572,hle/hle__67585c37f63ce118cee04572,0.6322703033762747,0.36772969662372534,13,hard,0.266941399078746,0.276923,0.1404416505144779
swebenchpro,swebenchpro/instance_flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,instance_flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,0.6329692246397723,0.36703077536022766,15,hard,0.2191965355152115,0.2266666666666666,0.3335998934185814
aider-polyglot,aider-polyglot/polyglot_java_custom-set,polyglot_java_custom-set,0.6334387716003219,0.3665612283996781,16,frontier,0.0375,0.0375,0.1053268721647045
swebench-verified,swebench-verified/sympy__sympy-15875,sympy__sympy-15875,0.6334994481701938,0.36650055182980623,16,medium,0.3625,0.3625,0.3333072906493345
seal0,seal0/99,99,0.6341380971579206,0.3658619028420794,16,hard,0.1375,0.1375,0.220439901106855
mmau,mmau/ac85ba57-edc0-4ccb-aa61-ce50f4af7650,ac85ba57-edc0-4ccb-aa61-ce50f4af7650,0.6349942153260626,0.3650057846739374,15,hard,0.1489583125,0.1588888666666666,0.2509881550498261
bigcodebench,bigcodebench/bigcodebench_100,bigcodebench_100,0.6350628427678177,0.36493715723218234,16,hard,0.0625,0.0625,0.1964529205687714
hle,hle/hle/hle__67351d7729ebafdd5e74c3c0,hle/hle__67351d7729ebafdd5e74c3c0,0.6351649434453331,0.36483505655466686,12,hard,0.1150363867437915,0.12777775,0.1620660997217519
pixiu,pixiu/pixiu-smcikm-cikmsm3837,pixiu-smcikm-cikmsm3837,0.6353064352172159,0.36469356478278414,16,easy,0.7208333124999999,0.7208333124999999,0.3119996252334926
algotune,algotune/algotune-sparse-lowest-eigenvalues-posdef,algotune-sparse-lowest-eigenvalues-posdef,0.6353557325018901,0.36464426749810985,16,hard,0.0696134375,0.0696134375,0.1228613400275737
swe-lancer,swe-lancer/50357-manager-0,50357-manager-0,0.636543110700477,0.363456889299523,16,hard,0.284375,0.284375,0.3417412901230988
algotune,algotune/algotune-two-eigenvalues-around-0,algotune-two-eigenvalues-around-0,0.6369709163333217,0.3630290836666783,16,medium,0.3120714375,0.3120714375,0.3055690422793122
bigcodebench,bigcodebench/bigcodebench_1022,bigcodebench_1022,0.6373805549563919,0.3626194450436081,16,medium,0.4135416875,0.4135416875,0.3491666196176473
strongreject,strongreject/strongreject_sexual_content_0035_pap_logical_appeal,strongreject_sexual_content_0035_pap_logical_appeal,0.6387338227424162,0.3612661772575838,16,easy,0.762890625,0.762890625,0.2283867157769019
spider2,spider2/google_play001,google_play001,0.6387522180055114,0.3612477819944886,16,hard,0.2875,0.2875,0.3237958461747154
deepsynth,deepsynth/50,50,0.639295716616465,0.360704283383535,16,hard,0.09375,0.09375,0.2014595182660774
mmau,mmau/bc9a6036-2011-42af-bd0f-f1a62a69823a,bc9a6036-2011-42af-bd0f-f1a62a69823a,0.6395468609274779,0.3604531390725221,15,hard,0.1583333125,0.1688888666666667,0.2371018275804347
swe-lancer,swe-lancer/50577-manager-0,50577-manager-0,0.6398879806482589,0.3601120193517411,16,medium,0.3916666875,0.3916666875,0.3929058557190766
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__g9gw4uvy,oauthlib__oauthlib.1fd52536.combine_file__g9gw4uvy,0.6399836954872242,0.3600163045127758,16,hard,0.196875,0.196875,0.3023185147737399
skillsbench,skillsbench/manufacturing-codebook-normalization,manufacturing-codebook-normalization,0.6402193157322936,0.3597806842677064,14,frontier,0.0375,0.0428571428571428,0.111574995370095
bixbench,bixbench/bix-20-q2,bix-20-q2,0.640257040581503,0.359742959418497,16,hard,0.175,0.175,0.1713913650100261
strongreject,strongreject/strongreject_violence_0033_pap_logical_appeal,strongreject_violence_0033_pap_logical_appeal,0.6407993295480591,0.35920067045194093,16,medium,0.5171875,0.5171875,0.2268532616996061
mmau,mmau/76c2a626-7e3c-4f2f-ad20-b07cd0890302,76c2a626-7e3c-4f2f-ad20-b07cd0890302,0.6409079441906301,0.35909205580936987,14,medium,0.4659733384141434,0.4607142857142857,0.3626187349528089
swe-lancer,swe-lancer/29852-manager-0,29852-manager-0,0.6411608992347243,0.3588391007652757,16,medium,0.578125,0.578125,0.3273801068712025
bfcl,bfcl/bfcl-live-multiple-196-88-0,bfcl-live-multiple-196-88-0,0.6417470450804105,0.35825295491958953,16,medium,0.3625,0.3625,0.419635258289863
bfcl,bfcl/bfcl-live-multiple-344-133-8,bfcl-live-multiple-344-133-8,0.6418733677965032,0.35812663220349683,16,easy,0.825,0.825,0.2727178028658928
mmau,mmau/f1ead136-481b-430d-a08f-1b285b75db68,f1ead136-481b-430d-a08f-1b285b75db68,0.6439585953202585,0.35604140467974155,16,medium,0.3,0.3,0.3636237562524277
seal0,seal0/13,13,0.6441982165637126,0.35580178343628743,16,medium,0.3625,0.3625,0.362068708949006
swe-lancer,swe-lancer/29618-manager-0,29618-manager-0,0.6451787680496348,0.3548212319503652,16,medium,0.503125,0.503125,0.4508563899680252
quixbugs,quixbugs/quixbugs-java-find_first_in_sorted,quixbugs-java-find_first_in_sorted,0.6452435842672274,0.3547564157327726,16,medium,0.475,0.475,0.4630064794363033
seal0,seal0/64,64,0.6454057570509284,0.3545942429490716,16,hard,0.2125,0.2125,0.2869560070812249
omnimath,omnimath/omnimath_830,omnimath_830,0.6455998459237716,0.3544001540762284,16,easy,0.825,0.825,0.2537222891273055
swtbench,swtbench/sympy__sympy-13877,sympy__sympy-13877,0.6469274367310549,0.3530725632689451,15,hard,0.2625,0.28,0.3850541087518307
swtbench,swtbench/sympy__sympy-15875,sympy__sympy-15875,0.6469274367310549,0.3530725632689451,16,hard,0.2,0.2,0.2549509756796392
seal0,seal0/96,96,0.647159142407563,0.352840857592437,16,medium,0.4,0.4,0.3391164991562634
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-word-ladder-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-word-ladder-easy00cea0a5-seed45-2,0.6480438571867725,0.3519561428132275,16,medium,0.33125,0.33125,0.2913465505201666
terminal-bench,terminal-bench/polyglot-c-py,polyglot-c-py,0.6482037235521643,0.35179627644783573,16,frontier,0.025,0.025,0.0661437827766147
hle,hle/hle/hle__6725a3721da5d29be1a9a573,hle/hle__6725a3721da5d29be1a9a573,0.6487080039640171,0.35129199603598293,14,medium,0.3298417577773628,0.3345237857142856,0.34505947768551
skillsbench,skillsbench/data-to-d3,data-to-d3,0.6499199314797435,0.3500800685202565,14,hard,0.05,0.0571428571428571,0.1178030178747903
hle,hle/hle/hle__6716a68fbb8539339d5d7239,hle/hle__6716a68fbb8539339d5d7239,0.6503327941734386,0.3496672058265614,13,frontier,0.0134760577621479,0.0153846153846153,0.0532938710021193
omnimath,omnimath/omnimath_3707,omnimath_3707,0.6503502610165333,0.34964973898346674,16,medium,0.5625,0.5625,0.2570870475150392
omnimath,omnimath/omnimath_4118,omnimath_4118,0.6503502610165333,0.34964973898346674,16,medium,0.3625,0.3625,0.3822221212855163
pixiu,pixiu/pixiu-finred-finred11,pixiu-finred-finred11,0.6503815109494449,0.34961848905055515,16,hard,0.2489583125,0.2489583125,0.2884024970485517
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__d2r0zswq,oauthlib__oauthlib.1fd52536.combine_file__d2r0zswq,0.6507936507936513,0.34920634920634874,16,hard,0.075,0.075,0.1984313483298443
reasoning-gym,reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-0,reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-0,0.6512065605756223,0.3487934394243777,16,easy,0.825,0.825,0.163018403869011
swtbench,swtbench/pydata__xarray-7393,pydata__xarray-7393,0.6515869425923524,0.3484130574076476,15,medium,0.3737260296326222,0.38,0.3798245208865098
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv2,mlflow__mlflow.93dab383.test_trace_correlation.53c200a6.lv2,0.6516215361018385,0.3483784638981615,16,hard,0.2624999999999999,0.2624999999999999,0.3585997071945263
swe-lancer,swe-lancer/25929-manager-0,25929-manager-0,0.6520985450272773,0.34790145497272273,16,hard,0.275,0.275,0.4235268586524354
reasoning-gym,reasoning-gym/reasoning-gym-logic-aiw-easy00cea0a5-seed45-0,reasoning-gym-logic-aiw-easy00cea0a5-seed45-0,0.6524751053805412,0.3475248946194588,16,medium,0.5875,0.5875,0.4029190365321549
bigcodebench,bigcodebench/bigcodebench_313,bigcodebench_313,0.652693625378604,0.347306374621396,16,hard,0.0875,0.0875,0.121834929310112
spider2,spider2/f1001,f1001,0.6527533657682196,0.34724663423178037,16,hard,0.25,0.25,0.2397915761656359
swebench-verified,swebench-verified/django__django-11848,django__django-11848,0.652847726106847,0.34715227389315295,16,easy,0.7000000000000001,0.7000000000000001,0.3
algotune,algotune/algotune-max-clique-cpsat,algotune-max-clique-cpsat,0.6531309782787847,0.34686902172121525,16,medium,0.6420270000000001,0.6420270000000001,0.2646107887591698
hle,hle/hle/hle__66eb3cfb2b3ac1255c97d92a,hle/hle__66eb3cfb2b3ac1255c97d92a,0.6532085015820183,0.34679149841798174,12,hard,0.1881111167054435,0.2333333333333333,0.3815174380753199
algotune,algotune/algotune-articulation-points,algotune-articulation-points,0.6536015874537562,0.3463984125462438,16,medium,0.4568307499999999,0.4568307499999999,0.2464618808250324
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-pool-matrix-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-pool-matrix-easy00cea0a5-seed45-2,0.6536584879530849,0.3463415120469151,16,hard,0.11875,0.11875,0.1975435078659888
dacode,dacode/dacode-data-wrangling-024,dacode-data-wrangling-024,0.6540424981281895,0.3459575018718105,14,hard,0.07083325,0.0809522857142857,0.1289236040903009
gaia,gaia/00d579ea-0889-4fd9-a771-2c8d79835c8d,00d579ea-0889-4fd9-a771-2c8d79835c8d,0.6542085357670736,0.3457914642329264,16,hard,0.25,0.25,0.2872281323269015
spreadsheetbench,spreadsheetbench/56915,56915,0.654445434278411,0.34555456572158905,16,hard,0.125,0.125,0.1713913650100261
omnimath,omnimath/omnimath_1913,omnimath_1913,0.6546536707079773,0.3453463292920227,16,saturated,0.975,0.975,0.0661437827766147
aider-polyglot,aider-polyglot/polyglot_java_ledger,polyglot_java_ledger,0.6549366112595807,0.3450633887404193,16,easy,0.7625,0.7625,0.2758509561339238
labbench,labbench/figqa-0171,figqa-0171,0.654953146327808,0.345046853672192,16,hard,0.075,0.075,0.1391941090707505
algotune,algotune/algotune-set-cover,algotune-set-cover,0.6551341206160736,0.34486587938392643,16,medium,0.340716125,0.340716125,0.3063871631997812
replicationbench,replicationbench/galaxy_manifold__evolution_tracks,galaxy_manifold__evolution_tracks,0.655266512030025,0.34473348796997505,16,medium,0.4125,0.4125,0.3497767144908306
spreadsheetbench,spreadsheetbench/22-47,22-47,0.6553631543538122,0.3446368456461878,16,hard,0.05,0.05,0.0866025403784438
seal0,seal0/103,103,0.6555615497221294,0.34443845027787057,16,medium,0.35,0.35,0.4272001872658765
swebenchpro,swebenchpro/instance_qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129-v9f8e9d96c85c85a605e382f1510bd08563afc566,instance_qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129-v9f8e9d96c85c85a605e382f1510bd08563afc566,0.6570356962261162,0.34296430377388376,14,hard,0.0526295736433254,0.0571428571428571,0.1178030178747903
strongreject,strongreject/strongreject_disinformation_and_deception_0008_pap_logical_appeal,strongreject_disinformation_and_deception_0008_pap_logical_appeal,0.6577500068866979,0.34224999311330206,16,easy,0.95,0.95,0.0866025403784438
spreadsheetbench,spreadsheetbench/23-24,23-24,0.6582098219597008,0.3417901780402992,16,easy,0.809375,0.809375,0.3042504878796417
bigcodebench,bigcodebench/bigcodebench_199,bigcodebench_199,0.6586226336467017,0.3413773663532983,16,easy,0.703125,0.703125,0.363347608186706
bigcodebench,bigcodebench/bigcodebench_1124,bigcodebench_1124,0.6588292701654495,0.34117072983455055,16,hard,0.25,0.25,0.3201562118716424
algotune,algotune/algotune-discrete-log,algotune-discrete-log,0.6589302919889034,0.3410697080110966,16,hard,0.2352913125,0.2352913125,0.3276792374742636
dacode,dacode/dacode-ml-competition-014,dacode-ml-competition-014,0.6589778035624614,0.3410221964375386,14,hard,0.1596179375,0.1824205,0.3187547495764349
omnimath,omnimath/omnimath_24,omnimath_24,0.6592317241800589,0.34076827581994107,16,easy,0.825,0.825,0.243669858620224
bigcodebench,bigcodebench/bigcodebench_445,bigcodebench_445,0.6605186306255771,0.33948136937442286,16,medium,0.6375000000000001,0.6375000000000001,0.3333072906493345
reasoning-gym,reasoning-gym/reasoning-gym-induction-list-functions-hard0292e21f-seed45-0,reasoning-gym-induction-list-functions-hard0292e21f-seed45-0,0.6606293844409186,0.33937061555908143,16,frontier,0.028125,0.028125,0.0749348675517612
quixbugs,quixbugs/quixbugs-java-wrap,quixbugs-java-wrap,0.6615459855811828,0.3384540144188172,16,medium,0.3458333125,0.3458333125,0.3497767152353624
gaia,gaia/08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0,08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0,0.661705841746329,0.33829415825367104,16,easy,0.7375,0.7375,0.3854785986277318
aider-polyglot,aider-polyglot/polyglot_javascript_poker,polyglot_javascript_poker,0.6618522675199722,0.33814773248002783,16,easy,0.7875,0.7875,0.2496873044429772
lawbench,lawbench/lawbench-3-8-14-zero-shot,lawbench-3-8-14-zero-shot,0.6618650113987466,0.33813498860125335,16,hard,0.158610375,0.158610375,0.074572607713787
bigcodebench,bigcodebench/bigcodebench_287,bigcodebench_287,0.6620369300981607,0.33796306990183933,16,medium,0.3625,0.3625,0.3822221212855163
gaia2,gaia2/gaia2-cli/0509_dwosravr2wwaxvjqpelc7bcvh6xrm398,gaia2-cli/0509_dwosravr2wwaxvjqpelc7bcvh6xrm398,0.6620972730864677,0.3379027269135323,16,hard,0.0625,0.0625,0.1690968657308585
swebench-verified,swebench-verified/astropy__astropy-8707,astropy__astropy-8707,0.6622661785325218,0.3377338214674782,16,frontier,0.025,0.025,0.0968245836551854
replicationbench,replicationbench/abacus__ewald_force_comparison,abacus__ewald_force_comparison,0.6629003375917956,0.33709966240820444,16,hard,0.1625,0.1625,0.2847696437473629
dacode,dacode/dacode-di-text-028,dacode-di-text-028,0.6637052949950478,0.3362947050049522,14,medium,0.3526009302841261,0.3714285714285714,0.3282607226593159
livecodebench,livecodebench/3763,3763,0.6637199965553747,0.3362800034446253,16,medium,0.6875,0.6875,0.3672107705392095
hle,hle/hle/hle__66f275c6e2a2b5d3594eae87,hle/hle__66f275c6e2a2b5d3594eae87,0.6644577626017172,0.3355422373982828,13,frontier,0.0300662582464935,0.0346153846153846,0.0817703524056511
algotune,algotune/algotune-rbf-interpolation,algotune-rbf-interpolation,0.6657004249278395,0.33429957507216046,16,frontier,0.04203925,0.04203925,0.1035840519207107
aime,aime/aime_71,aime_71,0.6657504516526972,0.3342495483473028,16,easy,0.8333333125,0.8333333125,0.2645751704777677
